id,name,state,geoid_id
"NM, Valencia County",Valencia County,NM,G35061
"NY, Albany County",Albany County,NY,G36001
"NY, Allegany County",Allegany County,NY,G36003
"NY, Bronx County",Bronx County,NY,G36005
"NY, Broome County",Broome County,NY,G36007
"NY, Cattaraugus County",Cattaraugus County,NY,G36009
"NY, Cayuga County",Cayuga County,NY,G36011
"NY, Chautauqua County",Chautauqua County,NY,G36013
"NY, Chemung County",Chemung County,NY,G36015
"NY, Chenango County",Chenango County,NY,G36017
"NY, Clinton County",Clinton County,NY,G36019
"NY, Columbia County",Columbia County,NY,G36021
"NY, Cortland County",Cortland County,NY,G36023
"NY, Delaware County",Delaware County,NY,G36025
"NY, Dutchess County",Dutchess County,NY,G36027
"NY, Erie County",Erie County,NY,G36029
"NY, Essex County",Essex County,NY,G36031
"NY, Franklin County",Franklin County,NY,G36033
"NY, Fulton County",Fulton County,NY,G36035
"NY, Genesee County",Genesee County,NY,G36037
"NY, Greene County",Greene County,NY,G36039
"NY, Hamilton County",Hamilton County,NY,G36041
"NY, Herkimer County",Herkimer County,NY,G36043
"NY, Jefferson County",Jefferson County,NY,G36045
"NY, Kings County",Kings County,NY,G36047
"NY, Lewis County",Lewis County,NY,G36049
"NY, Livingston County",Livingston County,NY,G36051
"NY, Madison County",Madison County,NY,G36053
"NY, Monroe County",Monroe County,NY,G36055
"NY, Montgomery County",Montgomery County,NY,G36057
"NY, Nassau County",Nassau County,NY,G36059
"NY, New York County",New York County,NY,G36061
"NY, Niagara County",Niagara County,NY,G36063
"NY, Oneida County",Oneida County,NY,G36065
"NY, Onondaga County",Onondaga County,NY,G36067
"NY, Ontario County",Ontario County,NY,G36069
"NY, Orange County",Orange County,NY,G36071
"NY, Orleans County",Orleans County,NY,G36073
"NY, Oswego County",Oswego County,NY,G36075
"NY, Otsego County",Otsego County,NY,G36077
"NY, Putnam County",Putnam County,NY,G36079
"NY, Queens County",Queens County,NY,G36081
"NY, Rensselaer County",Rensselaer County,NY,G36083
"NY, Richmond County",Richmond County,NY,G36085
"NY, Rockland County",Rockland County,NY,G36087
"NY, St. Lawrence County",St. Lawrence County,NY,G36089
"NY, Saratoga County",Saratoga County,NY,G36091
"NY, Schenectady County",Schenectady County,NY,G36093
"NY, Schoharie County",Schoharie County,NY,G36095
"NY, Schuyler County",Schuyler County,NY,G36097
"NY, Seneca County",Seneca County,NY,G36099
"NY, Steuben County",Steuben County,NY,G36101
"NY, Suffolk County",Suffolk County,NY,G36103
"NY, Sullivan County",Sullivan County,NY,G36105
"NY, Tioga County",Tioga County,NY,G36107
"NY, Tompkins County",Tompkins County,NY,G36109
"NY, Ulster County",Ulster County,NY,G36111
"NY, Warren County",Warren County,NY,G36113
"NY, Washington County",Washington County,NY,G36115
"NY, Wayne County",Wayne County,NY,G36117
"NY, Westchester County",Westchester County,NY,G36119
"NY, Wyoming County",Wyoming County,NY,G36121
"NY, Yates County",Yates County,NY,G36123
"NC, Alamance County",Alamance County,NC,G37001
"NC, Alexander County",Alexander County,NC,G37003
"NC, Alleghany County",Alleghany County,NC,G37005
"NC, Anson County",Anson County,NC,G37007
"NC, Ashe County",Ashe County,NC,G37009
"NC, Avery County",Avery County,NC,G37011
"NC, Beaufort County",Beaufort County,NC,G37013
"NC, Bertie County",Bertie County,NC,G37015
"NC, Bladen County",Bladen County,NC,G37017
"NC, Brunswick County",Brunswick County,NC,G37019
"NC, Buncombe County",Buncombe County,NC,G37021
"NC, Burke County",Burke County,NC,G37023
"NC, Cabarrus County",Cabarrus County,NC,G37025
"NC, Caldwell County",Caldwell County,NC,G37027
"NC, Camden County",Camden County,NC,G37029
"NC, Carteret County",Carteret County,NC,G37031
"NC, Caswell County",Caswell County,NC,G37033
"NC, Catawba County",Catawba County,NC,G37035
"NC, Chatham County",Chatham County,NC,G37037
"NC, Cherokee County",Cherokee County,NC,G37039
"NC, Chowan County",Chowan County,NC,G37041
"NC, Clay County",Clay County,NC,G37043
"NC, Cleveland County",Cleveland County,NC,G37045
"NC, Columbus County",Columbus County,NC,G37047
"NC, Craven County",Craven County,NC,G37049
"NC, Cumberland County",Cumberland County,NC,G37051
"NC, Currituck County",Currituck County,NC,G37053
"NC, Dare County",Dare County,NC,G37055
"NC, Davidson County",Davidson County,NC,G37057
"NC, Davie County",Davie County,NC,G37059
"NC, Duplin County",Duplin County,NC,G37061
"NC, Durham County",Durham County,NC,G37063
"NC, Edgecombe County",Edgecombe County,NC,G37065
"NC, Forsyth County",Forsyth County,NC,G37067
"NC, Franklin County",Franklin County,NC,G37069
"NC, Gaston County",Gaston County,NC,G37071
"NC, Gates County",Gates County,NC,G37073
"NC, Graham County",Graham County,NC,G37075
"NC, Granville County",Granville County,NC,G37077
"NC, Greene County",Greene County,NC,G37079
"NC, Guilford County",Guilford County,NC,G37081
"NC, Halifax County",Halifax County,NC,G37083
"NC, Harnett County",Harnett County,NC,G37085
"NC, Haywood County",Haywood County,NC,G37087
"NC, Henderson County",Henderson County,NC,G37089
"NC, Hertford County",Hertford County,NC,G37091
"NC, Hoke County",Hoke County,NC,G37093
"NC, Hyde County",Hyde County,NC,G37095
"NC, Iredell County",Iredell County,NC,G37097
"NC, Jackson County",Jackson County,NC,G37099
"NC, Johnston County",Johnston County,NC,G37101
"NC, Jones County",Jones County,NC,G37103
"NC, Lee County",Lee County,NC,G37105
"NC, Lenoir County",Lenoir County,NC,G37107
"NC, Lincoln County",Lincoln County,NC,G37109
"NC, McDowell County",McDowell County,NC,G37111
"NC, Macon County",Macon County,NC,G37113
"NC, Madison County",Madison County,NC,G37115
"NC, Martin County",Martin County,NC,G37117
"NC, Mecklenburg County",Mecklenburg County,NC,G37119
"NC, Mitchell County",Mitchell County,NC,G37121
"NC, Montgomery County",Montgomery County,NC,G37123
"NC, Moore County",Moore County,NC,G37125
"NC, Nash County",Nash County,NC,G37127
"NC, New Hanover County",New Hanover County,NC,G37129
"NC, Northampton County",Northampton County,NC,G37131
"NC, Onslow County",Onslow County,NC,G37133
"NC, Orange County",Orange County,NC,G37135
"NC, Pamlico County",Pamlico County,NC,G37137
"NC, Pasquotank County",Pasquotank County,NC,G37139
"NC, Pender County",Pender County,NC,G37141
"NC, Perquimans County",Perquimans County,NC,G37143
"NC, Person County",Person County,NC,G37145
"NC, Pitt County",Pitt County,NC,G37147
"NC, Polk County",Polk County,NC,G37149
"NC, Randolph County",Randolph County,NC,G37151
"NC, Richmond County",Richmond County,NC,G37153
"NC, Robeson County",Robeson County,NC,G37155
"NC, Rockingham County",Rockingham County,NC,G37157
"NC, Rowan County",Rowan County,NC,G37159
"NC, Rutherford County",Rutherford County,NC,G37161
"NC, Sampson County",Sampson County,NC,G37163
"NC, Scotland County",Scotland County,NC,G37165
"NC, Stanly County",Stanly County,NC,G37167
"NC, Stokes County",Stokes County,NC,G37169
"NC, Surry County",Surry County,NC,G37171
"NC, Swain County",Swain County,NC,G37173
"NC, Transylvania County",Transylvania County,NC,G37175
"NC, Tyrrell County",Tyrrell County,NC,G37177
"NC, Union County",Union County,NC,G37179
"NC, Vance County",Vance County,NC,G37181
"NC, Wake County",Wake County,NC,G37183
"NC, Warren County",Warren County,NC,G37185
"NC, Washington County",Washington County,NC,G37187
"NC, Watauga County",Watauga County,NC,G37189
"NC, Wayne County",Wayne County,NC,G37191
"NC, Wilkes County",Wilkes County,NC,G37193
"NC, Wilson County",Wilson County,NC,G37195
"NC, Yadkin County",Yadkin County,NC,G37197
"NC, Yancey County",Yancey County,NC,G37199
"ND, Adams County",Adams County,ND,G38001
"ND, Barnes County",Barnes County,ND,G38003
"ND, Benson County",Benson County,ND,G38005
"ND, Billings County",Billings County,ND,G38007
"ND, Bottineau County",Bottineau County,ND,G38009
"ND, Bowman County",Bowman County,ND,G38011
"ND, Burke County",Burke County,ND,G38013
"ND, Burleigh County",Burleigh County,ND,G38015
"ND, Cass County",Cass County,ND,G38017
"ND, Cavalier County",Cavalier County,ND,G38019
"ND, Dickey County",Dickey County,ND,G38021
"ND, Divide County",Divide County,ND,G38023
"ND, Dunn County",Dunn County,ND,G38025
"ND, Eddy County",Eddy County,ND,G38027
"ND, Emmons County",Emmons County,ND,G38029
"ND, Foster County",Foster County,ND,G38031
"ND, Golden Valley County",Golden Valley County,ND,G38033
"ND, Grand Forks County",Grand Forks County,ND,G38035
"ND, Grant County",Grant County,ND,G38037
"ND, Griggs County",Griggs County,ND,G38039
"ND, Hettinger County",Hettinger County,ND,G38041
"ND, Kidder County",Kidder County,ND,G38043
"ND, LaMoure County",LaMoure County,ND,G38045
"ND, Logan County",Logan County,ND,G38047
"ND, McHenry County",McHenry County,ND,G38049
"ND, McIntosh County",McIntosh County,ND,G38051
"ND, McKenzie County",McKenzie County,ND,G38053
"ND, McLean County",McLean County,ND,G38055
"ND, Mercer County",Mercer County,ND,G38057
"ND, Morton County",Morton County,ND,G38059
"ND, Mountrail County",Mountrail County,ND,G38061
"ND, Nelson County",Nelson County,ND,G38063
"ND, Oliver County",Oliver County,ND,G38065
"ND, Pembina County",Pembina County,ND,G38067
"ND, Pierce County",Pierce County,ND,G38069
"ND, Ramsey County",Ramsey County,ND,G38071
"ND, Ransom County",Ransom County,ND,G38073
"ND, Renville County",Renville County,ND,G38075
"ND, Richland County",Richland County,ND,G38077
"ND, Rolette County",Rolette County,ND,G38079
"ND, Sargent County",Sargent County,ND,G38081
"ND, Sheridan County",Sheridan County,ND,G38083
"ND, Sioux County",Sioux County,ND,G38085
"ND, Slope County",Slope County,ND,G38087
"ND, Stark County",Stark County,ND,G38089
"ND, Steele County",Steele County,ND,G38091
"ND, Stutsman County",Stutsman County,ND,G38093
"ND, Towner County",Towner County,ND,G38095
"ND, Traill County",Traill County,ND,G38097
"ND, Walsh County",Walsh County,ND,G38099
"ND, Ward County",Ward County,ND,G38101
"ND, Wells County",Wells County,ND,G38103
"ND, Williams County",Williams County,ND,G38105
"OH, Adams County",Adams County,OH,G39001
"OH, Allen County",Allen County,OH,G39003
"OH, Ashland County",Ashland County,OH,G39005
"OH, Ashtabula County",Ashtabula County,OH,G39007
"OH, Athens County",Athens County,OH,G39009
"OH, Auglaize County",Auglaize County,OH,G39011
"OH, Belmont County",Belmont County,OH,G39013
"OH, Brown County",Brown County,OH,G39015
"OH, Butler County",Butler County,OH,G39017
"OH, Carroll County",Carroll County,OH,G39019
"OH, Champaign County",Champaign County,OH,G39021
"OH, Clark County",Clark County,OH,G39023
"OH, Clermont County",Clermont County,OH,G39025
"OH, Clinton County",Clinton County,OH,G39027
"OH, Columbiana County",Columbiana County,OH,G39029
"OH, Coshocton County",Coshocton County,OH,G39031
"OH, Crawford County",Crawford County,OH,G39033
"OH, Cuyahoga County",Cuyahoga County,OH,G39035
"OH, Darke County",Darke County,OH,G39037
"OH, Defiance County",Defiance County,OH,G39039
"OH, Delaware County",Delaware County,OH,G39041
"OH, Erie County",Erie County,OH,G39043
"OH, Fairfield County",Fairfield County,OH,G39045
"OH, Fayette County",Fayette County,OH,G39047
"OH, Franklin County",Franklin County,OH,G39049
"OH, Fulton County",Fulton County,OH,G39051
"OH, Gallia County",Gallia County,OH,G39053
"OH, Geauga County",Geauga County,OH,G39055
"OH, Greene County",Greene County,OH,G39057
"OH, Guernsey County",Guernsey County,OH,G39059
"OH, Hamilton County",Hamilton County,OH,G39061
"OH, Hancock County",Hancock County,OH,G39063
"OH, Hardin County",Hardin County,OH,G39065
"OH, Harrison County",Harrison County,OH,G39067
"OH, Henry County",Henry County,OH,G39069
"OH, Highland County",Highland County,OH,G39071
"OH, Hocking County",Hocking County,OH,G39073
"OH, Holmes County",Holmes County,OH,G39075
"OH, Huron County",Huron County,OH,G39077
"OH, Jackson County",Jackson County,OH,G39079
"OH, Jefferson County",Jefferson County,OH,G39081
"OH, Knox County",Knox County,OH,G39083
"OH, Lake County",Lake County,OH,G39085
"OH, Lawrence County",Lawrence County,OH,G39087
"OH, Licking County",Licking County,OH,G39089
"OH, Logan County",Logan County,OH,G39091
"OH, Lorain County",Lorain County,OH,G39093
"OH, Lucas County",Lucas County,OH,G39095
"OH, Madison County",Madison County,OH,G39097
"OH, Mahoning County",Mahoning County,OH,G39099
"OH, Marion County",Marion County,OH,G39101
"OH, Medina County",Medina County,OH,G39103
"OH, Meigs County",Meigs County,OH,G39105
"OH, Mercer County",Mercer County,OH,G39107
"OH, Miami County",Miami County,OH,G39109
"OH, Monroe County",Monroe County,OH,G39111
"OH, Montgomery County",Montgomery County,OH,G39113
"OH, Morgan County",Morgan County,OH,G39115
"OH, Morrow County",Morrow County,OH,G39117
"OH, Muskingum County",Muskingum County,OH,G39119
"OH, Noble County",Noble County,OH,G39121
"OH, Ottawa County",Ottawa County,OH,G39123
"OH, Paulding County",Paulding County,OH,G39125
"OH, Perry County",Perry County,OH,G39127
"OH, Pickaway County",Pickaway County,OH,G39129
"OH, Pike County",Pike County,OH,G39131
"OH, Portage County",Portage County,OH,G39133
"OH, Preble County",Preble County,OH,G39135
"OH, Putnam County",Putnam County,OH,G39137
"OH, Richland County",Richland County,OH,G39139
"OH, Ross County",Ross County,OH,G39141
"OH, Sandusky County",Sandusky County,OH,G39143
"OH, Scioto County",Scioto County,OH,G39145
"OH, Seneca County",Seneca County,OH,G39147
"OH, Shelby County",Shelby County,OH,G39149
"OH, Stark County",Stark County,OH,G39151
"OH, Summit County",Summit County,OH,G39153
"OH, Trumbull County",Trumbull County,OH,G39155
"OH, Tuscarawas County",Tuscarawas County,OH,G39157
"OH, Union County",Union County,OH,G39159
"OH, Van Wert County",Van Wert County,OH,G39161
"OH, Vinton County",Vinton County,OH,G39163
"OH, Warren County",Warren County,OH,G39165
"OH, Washington County",Washington County,OH,G39167
"OH, Wayne County",Wayne County,OH,G39169
"OH, Williams County",Williams County,OH,G39171
"OH, Wood County",Wood County,OH,G39173
"OH, Wyandot County",Wyandot County,OH,G39175
"OK, Adair County",Adair County,OK,G40001
"OK, Alfalfa County",Alfalfa County,OK,G40003
"OK, Atoka County",Atoka County,OK,G40005
"OK, Beaver County",Beaver County,OK,G40007
"OK, Beckham County",Beckham County,OK,G40009
"OK, Blaine County",Blaine County,OK,G40011
"OK, Bryan County",Bryan County,OK,G40013
"OK, Caddo County",Caddo County,OK,G40015
"OK, Canadian County",Canadian County,OK,G40017
"OK, Carter County",Carter County,OK,G40019
"OK, Cherokee County",Cherokee County,OK,G40021
"OK, Choctaw County",Choctaw County,OK,G40023
"OK, Cimarron County",Cimarron County,OK,G40025
"OK, Cleveland County",Cleveland County,OK,G40027
"OK, Coal County",Coal County,OK,G40029
"OK, Comanche County",Comanche County,OK,G40031
"OK, Cotton County",Cotton County,OK,G40033
"OK, Craig County",Craig County,OK,G40035
"OK, Creek County",Creek County,OK,G40037
"OK, Custer County",Custer County,OK,G40039
"OK, Delaware County",Delaware County,OK,G40041
"OK, Dewey County",Dewey County,OK,G40043
"OK, Ellis County",Ellis County,OK,G40045
"OK, Garfield County",Garfield County,OK,G40047
"OK, Garvin County",Garvin County,OK,G40049
"OK, Grady County",Grady County,OK,G40051
"OK, Grant County",Grant County,OK,G40053
"OK, Greer County",Greer County,OK,G40055
"OK, Harmon County",Harmon County,OK,G40057
"OK, Harper County",Harper County,OK,G40059
"OK, Haskell County",Haskell County,OK,G40061
"OK, Hughes County",Hughes County,OK,G40063
"OK, Jackson County",Jackson County,OK,G40065
"OK, Jefferson County",Jefferson County,OK,G40067
"OK, Johnston County",Johnston County,OK,G40069
"OK, Kay County",Kay County,OK,G40071
"OK, Kingfisher County",Kingfisher County,OK,G40073
"OK, Kiowa County",Kiowa County,OK,G40075
"OK, Latimer County",Latimer County,OK,G40077
"OK, Le Flore County",Le Flore County,OK,G40079
"OK, Lincoln County",Lincoln County,OK,G40081
"OK, Logan County",Logan County,OK,G40083
"OK, Love County",Love County,OK,G40085
"OK, McClain County",McClain County,OK,G40087
"OK, McCurtain County",McCurtain County,OK,G40089
"OK, McIntosh County",McIntosh County,OK,G40091
"OK, Major County",Major County,OK,G40093
"OK, Marshall County",Marshall County,OK,G40095
"OK, Mayes County",Mayes County,OK,G40097
"OK, Murray County",Murray County,OK,G40099
"OK, Muskogee County",Muskogee County,OK,G40101
"OK, Noble County",Noble County,OK,G40103
"OK, Nowata County",Nowata County,OK,G40105
"OK, Okfuskee County",Okfuskee County,OK,G40107
"OK, Oklahoma County",Oklahoma County,OK,G40109
"OK, Okmulgee County",Okmulgee County,OK,G40111
"OK, Osage County",Osage County,OK,G40113
"OK, Ottawa County",Ottawa County,OK,G40115
"OK, Pawnee County",Pawnee County,OK,G40117
"OK, Payne County",Payne County,OK,G40119
"OK, Pittsburg County",Pittsburg County,OK,G40121
"OK, Pontotoc County",Pontotoc County,OK,G40123
"OK, Pottawatomie County",Pottawatomie County,OK,G40125
"OK, Pushmataha County",Pushmataha County,OK,G40127
"OK, Roger Mills County",Roger Mills County,OK,G40129
"OK, Rogers County",Rogers County,OK,G40131
"OK, Seminole County",Seminole County,OK,G40133
"OK, Sequoyah County",Sequoyah County,OK,G40135
"OK, Stephens County",Stephens County,OK,G40137
"OK, Texas County",Texas County,OK,G40139
"OK, Tillman County",Tillman County,OK,G40141
"OK, Tulsa County",Tulsa County,OK,G40143
"OK, Wagoner County",Wagoner County,OK,G40145
"OK, Washington County",Washington County,OK,G40147
"OK, Washita County",Washita County,OK,G40149
"OK, Woods County",Woods County,OK,G40151
"OK, Woodward County",Woodward County,OK,G40153
"OR, Baker County",Baker County,OR,G41001
"OR, Benton County",Benton County,OR,G41003
"OR, Clackamas County",Clackamas County,OR,G41005
"OR, Clatsop County",Clatsop County,OR,G41007
"OR, Columbia County",Columbia County,OR,G41009
"OR, Coos County",Coos County,OR,G41011
"OR, Crook County",Crook County,OR,G41013
"OR, Curry County",Curry County,OR,G41015
"OR, Deschutes County",Deschutes County,OR,G41017
"OR, Douglas County",Douglas County,OR,G41019
"OR, Gilliam County",Gilliam County,OR,G41021
"OR, Grant County",Grant County,OR,G41023
"OR, Harney County",Harney County,OR,G41025
"OR, Hood River County",Hood River County,OR,G41027
"OR, Jackson County",Jackson County,OR,G41029
"OR, Jefferson County",Jefferson County,OR,G41031
"OR, Josephine County",Josephine County,OR,G41033
"OR, Klamath County",Klamath County,OR,G41035
"OR, Lake County",Lake County,OR,G41037
"OR, Lane County",Lane County,OR,G41039
"OR, Lincoln County",Lincoln County,OR,G41041
"OR, Linn County",Linn County,OR,G41043
"OR, Malheur County",Malheur County,OR,G41045
"OR, Marion County",Marion County,OR,G41047
"OR, Morrow County",Morrow County,OR,G41049
"OR, Multnomah County",Multnomah County,OR,G41051
"OR, Polk County",Polk County,OR,G41053
"OR, Sherman County",Sherman County,OR,G41055
"OR, Tillamook County",Tillamook County,OR,G41057
"OR, Umatilla County",Umatilla County,OR,G41059
"OR, Union County",Union County,OR,G41061
"OR, Wallowa County",Wallowa County,OR,G41063
"OR, Wasco County",Wasco County,OR,G41065
"OR, Washington County",Washington County,OR,G41067
"OR, Wheeler County",Wheeler County,OR,G41069
"OR, Yamhill County",Yamhill County,OR,G41071
"PA, Adams County",Adams County,PA,G42001
"PA, Allegheny County",Allegheny County,PA,G42003
"PA, Armstrong County",Armstrong County,PA,G42005
"PA, Beaver County",Beaver County,PA,G42007
"PA, Bedford County",Bedford County,PA,G42009
"PA, Berks County",Berks County,PA,G42011
"PA, Blair County",Blair County,PA,G42013
"PA, Bradford County",Bradford County,PA,G42015
"PA, Bucks County",Bucks County,PA,G42017
"PA, Butler County",Butler County,PA,G42019
"PA, Cambria County",Cambria County,PA,G42021
"PA, Cameron County",Cameron County,PA,G42023
"PA, Carbon County",Carbon County,PA,G42025
"PA, Centre County",Centre County,PA,G42027
"PA, Chester County",Chester County,PA,G42029
"PA, Clarion County",Clarion County,PA,G42031
"PA, Clearfield County",Clearfield County,PA,G42033
"PA, Clinton County",Clinton County,PA,G42035
"PA, Columbia County",Columbia County,PA,G42037
"PA, Crawford County",Crawford County,PA,G42039
"PA, Cumberland County",Cumberland County,PA,G42041
"PA, Dauphin County",Dauphin County,PA,G42043
"PA, Delaware County",Delaware County,PA,G42045
"PA, Elk County",Elk County,PA,G42047
"PA, Erie County",Erie County,PA,G42049
"PA, Fayette County",Fayette County,PA,G42051
"PA, Forest County",Forest County,PA,G42053
"PA, Franklin County",Franklin County,PA,G42055
"PA, Fulton County",Fulton County,PA,G42057
"PA, Greene County",Greene County,PA,G42059
"PA, Huntingdon County",Huntingdon County,PA,G42061
"PA, Indiana County",Indiana County,PA,G42063
"PA, Jefferson County",Jefferson County,PA,G42065
"PA, Juniata County",Juniata County,PA,G42067
"PA, Lackawanna County",Lackawanna County,PA,G42069
"PA, Lancaster County",Lancaster County,PA,G42071
"PA, Lawrence County",Lawrence County,PA,G42073
"PA, Lebanon County",Lebanon County,PA,G42075
"PA, Lehigh County",Lehigh County,PA,G42077
"PA, Luzerne County",Luzerne County,PA,G42079
"PA, Lycoming County",Lycoming County,PA,G42081
"PA, McKean County",McKean County,PA,G42083
"PA, Mercer County",Mercer County,PA,G42085
"PA, Mifflin County",Mifflin County,PA,G42087
"PA, Monroe County",Monroe County,PA,G42089
"PA, Montgomery County",Montgomery County,PA,G42091
"PA, Montour County",Montour County,PA,G42093
"PA, Northampton County",Northampton County,PA,G42095
"PA, Northumberland County",Northumberland County,PA,G42097
"PA, Perry County",Perry County,PA,G42099
"PA, Philadelphia County",Philadelphia County,PA,G42101
"PA, Pike County",Pike County,PA,G42103
"PA, Potter County",Potter County,PA,G42105
"PA, Schuylkill County",Schuylkill County,PA,G42107
"PA, Snyder County",Snyder County,PA,G42109
"PA, Somerset County",Somerset County,PA,G42111
"PA, Sullivan County",Sullivan County,PA,G42113
"PA, Susquehanna County",Susquehanna County,PA,G42115
"PA, Tioga County",Tioga County,PA,G42117
"PA, Union County",Union County,PA,G42119
"PA, Venango County",Venango County,PA,G42121
"PA, Warren County",Warren County,PA,G42123
"PA, Washington County",Washington County,PA,G42125
"PA, Wayne County",Wayne County,PA,G42127
"PA, Westmoreland County",Westmoreland County,PA,G42129
"PA, Wyoming County",Wyoming County,PA,G42131
"PA, York County",York County,PA,G42133
"RI, Bristol County",Bristol County,RI,G44001
"RI, Kent County",Kent County,RI,G44003
"RI, Newport County",Newport County,RI,G44005
"RI, Providence County",Providence County,RI,G44007
"RI, Washington County",Washington County,RI,G44009
"SC, Abbeville County",Abbeville County,SC,G45001
"SC, Aiken County",Aiken County,SC,G45003
"SC, Allendale County",Allendale County,SC,G45005
"SC, Anderson County",Anderson County,SC,G45007
"SC, Bamberg County",Bamberg County,SC,G45009
"SC, Barnwell County",Barnwell County,SC,G45011
"SC, Beaufort County",Beaufort County,SC,G45013
"SC, Berkeley County",Berkeley County,SC,G45015
"SC, Calhoun County",Calhoun County,SC,G45017
"SC, Charleston County",Charleston County,SC,G45019
"SC, Cherokee County",Cherokee County,SC,G45021
"SC, Chester County",Chester County,SC,G45023
"SC, Chesterfield County",Chesterfield County,SC,G45025
"SC, Clarendon County",Clarendon County,SC,G45027
"SC, Colleton County",Colleton County,SC,G45029
"SC, Darlington County",Darlington County,SC,G45031
"SC, Dillon County",Dillon County,SC,G45033
"SC, Dorchester County",Dorchester County,SC,G45035
"SC, Edgefield County",Edgefield County,SC,G45037
"SC, Fairfield County",Fairfield County,SC,G45039
"SC, Florence County",Florence County,SC,G45041
"SC, Georgetown County",Georgetown County,SC,G45043
"SC, Greenville County",Greenville County,SC,G45045
"SC, Greenwood County",Greenwood County,SC,G45047
"SC, Hampton County",Hampton County,SC,G45049
"SC, Horry County",Horry County,SC,G45051
"SC, Jasper County",Jasper County,SC,G45053
"SC, Kershaw County",Kershaw County,SC,G45055
"SC, Lancaster County",Lancaster County,SC,G45057
"SC, Laurens County",Laurens County,SC,G45059
"SC, Lee County",Lee County,SC,G45061
"SC, Lexington County",Lexington County,SC,G45063
"SC, McCormick County",McCormick County,SC,G45065
"SC, Marion County",Marion County,SC,G45067
"SC, Marlboro County",Marlboro County,SC,G45069
"SC, Newberry County",Newberry County,SC,G45071
"SC, Oconee County",Oconee County,SC,G45073
"SC, Orangeburg County",Orangeburg County,SC,G45075
"SC, Pickens County",Pickens County,SC,G45077
"SC, Richland County",Richland County,SC,G45079
"SC, Saluda County",Saluda County,SC,G45081
"SC, Spartanburg County",Spartanburg County,SC,G45083
"SC, Sumter County",Sumter County,SC,G45085
"SC, Union County",Union County,SC,G45087
"SC, Williamsburg County",Williamsburg County,SC,G45089
"SC, York County",York County,SC,G45091
"SD, Aurora County",Aurora County,SD,G46003
"SD, Beadle County",Beadle County,SD,G46005
"SD, Bennett County",Bennett County,SD,G46007
"SD, Bon Homme County",Bon Homme County,SD,G46009
"SD, Brookings County",Brookings County,SD,G46011
"SD, Brown County",Brown County,SD,G46013
"SD, Brule County",Brule County,SD,G46015
"SD, Buffalo County",Buffalo County,SD,G46017
"SD, Butte County",Butte County,SD,G46019
"SD, Campbell County",Campbell County,SD,G46021
"SD, Charles Mix County",Charles Mix County,SD,G46023
"SD, Clark County",Clark County,SD,G46025
"SD, Clay County",Clay County,SD,G46027
"SD, Codington County",Codington County,SD,G46029
"SD, Corson County",Corson County,SD,G46031
"SD, Custer County",Custer County,SD,G46033
"SD, Davison County",Davison County,SD,G46035
"SD, Day County",Day County,SD,G46037
"SD, Deuel County",Deuel County,SD,G46039
"SD, Dewey County",Dewey County,SD,G46041
"SD, Douglas County",Douglas County,SD,G46043
"SD, Edmunds County",Edmunds County,SD,G46045
"SD, Fall River County",Fall River County,SD,G46047
"SD, Faulk County",Faulk County,SD,G46049
"SD, Grant County",Grant County,SD,G46051
"SD, Gregory County",Gregory County,SD,G46053
"SD, Haakon County",Haakon County,SD,G46055
"SD, Hamlin County",Hamlin County,SD,G46057
"SD, Hand County",Hand County,SD,G46059
"SD, Hanson County",Hanson County,SD,G46061
"SD, Harding County",Harding County,SD,G46063
"SD, Hughes County",Hughes County,SD,G46065
"SD, Hutchinson County",Hutchinson County,SD,G46067
"SD, Hyde County",Hyde County,SD,G46069
"SD, Jackson County",Jackson County,SD,G46071
"SD, Jerauld County",Jerauld County,SD,G46073
"SD, Jones County",Jones County,SD,G46075
"SD, Kingsbury County",Kingsbury County,SD,G46077
"SD, Lake County",Lake County,SD,G46079
"SD, Lawrence County",Lawrence County,SD,G46081
"SD, Lincoln County",Lincoln County,SD,G46083
"SD, Lyman County",Lyman County,SD,G46085
"SD, McCook County",McCook County,SD,G46087
"SD, McPherson County",McPherson County,SD,G46089
"SD, Marshall County",Marshall County,SD,G46091
"SD, Meade County",Meade County,SD,G46093
"SD, Mellette County",Mellette County,SD,G46095
"SD, Miner County",Miner County,SD,G46097
"SD, Minnehaha County",Minnehaha County,SD,G46099
"SD, Moody County",Moody County,SD,G46101
"SD, Oglala Lakota County",Oglala Lakota County,SD,G46102
"SD, Pennington County",Pennington County,SD,G46103
"SD, Perkins County",Perkins County,SD,G46105
"SD, Potter County",Potter County,SD,G46107
"SD, Roberts County",Roberts County,SD,G46109
"SD, Sanborn County",Sanborn County,SD,G46111
"SD, Spink County",Spink County,SD,G46115
"SD, Stanley County",Stanley County,SD,G46117
"SD, Sully County",Sully County,SD,G46119
"SD, Todd County",Todd County,SD,G46121
"SD, Tripp County",Tripp County,SD,G46123
"SD, Turner County",Turner County,SD,G46125
"SD, Union County",Union County,SD,G46127
"SD, Walworth County",Walworth County,SD,G46129
"SD, Yankton County",Yankton County,SD,G46135
"SD, Ziebach County",Ziebach County,SD,G46137
"TN, Anderson County",Anderson County,TN,G47001
"TN, Bedford County",Bedford County,TN,G47003
"TN, Benton County",Benton County,TN,G47005
"TN, Bledsoe County",Bledsoe County,TN,G47007
"TN, Blount County",Blount County,TN,G47009
