from_id,to_id
G2300130,EST
G2300150,EST
G2300170,EST
G2300190,EST
G2300210,EST
G2300230,EST
G2300250,EST
G2300270,EST
G2300290,EST
G2300310,EST
G2400010,EST
G2400030,EST
G2400050,EST
G2400090,EST
G2400110,EST
G2400130,EST
G2400150,EST
G2400170,EST
G2400190,EST
G2400210,EST
G2400230,EST
G2400250,EST
G2400270,EST
G2400290,EST
G2400310,EST
G2400330,EST
G2400350,EST
G2400370,EST
G2400390,EST
G2400410,EST
G2400430,EST
G2400450,EST
G2400470,EST
G2405100,EST
G2500010,EST
G2500030,EST
G2500050,EST
G2500070,EST
G2500090,EST
G2500110,EST
G2500130,EST
G2500150,EST
G2500170,EST
G2500190,EST
G2500210,EST
G2500230,EST
G2500250,EST
G2500270,EST
G2600010,EST
G2600030,EST
G2600050,EST
G2600070,EST
G2600090,EST
G2600110,EST
G2600130,EST
G2600150,EST
G2600170,EST
G2600190,EST
G2600210,EST
G2600230,EST
G2600250,EST
G2600270,EST
G2600290,EST
G2600310,EST
G2600330,EST
G2600350,EST
G2600370,EST
G2600390,EST
G2600410,EST
G2600430,CST
G2600450,EST
G2600470,EST
G2600490,EST
G2600510,EST
G2600530,CST
G2600550,EST
G2600570,EST
G2600590,EST
G2600610,EST
G2600630,EST
G2600650,EST
G2600670,EST
G2600690,EST
G2600710,CST
G2600730,EST
G2600750,EST
G2600770,EST
G2600790,EST
G2600810,EST
G2600830,EST
G2600850,EST
G2600870,EST
G2600890,EST
G2600910,EST
G2600930,EST
G2600950,EST
G2600970,EST
G2600990,EST
G2601010,EST
G2601030,EST
G2601050,EST
G2601070,EST
G2601090,CST
G2601110,EST
G2601130,EST
G2601150,EST
G2601170,EST
G2601190,EST
G2601210,EST
G2601230,EST
G2601250,EST
G2601270,EST
G2601290,EST
G2601310,EST
G2601330,EST
G2601350,EST
G2601370,EST
G2601390,EST
G2601410,EST
G2601430,EST
G2601450,EST
G2601470,EST
G2601490,EST
G2601510,EST
G2601530,EST
G2601550,EST
G2601570,EST
G2601590,EST
G2601610,EST
G2601630,EST
G2601650,EST
G2700010,CST
G2700030,CST
G2700050,CST
G2700070,CST
G2700090,CST
G2700110,CST
G2700130,CST
G2700150,CST
G2700170,CST
G2700190,CST
G2700210,CST
G2700230,CST
G2700250,CST
G2700270,CST
G2700290,CST
G2700310,CST
G2700330,CST
G2700350,CST
G2700370,CST
G2700390,CST
G2700410,CST
G2700430,CST
G2700450,CST
G2700470,CST
G2700490,CST
G2700510,CST
G2700530,CST
G2700550,CST
G2700570,CST
G2700590,CST
G2700610,CST
G2700630,CST
G2700650,CST
G2700670,CST
G2700690,CST
G2700710,CST
G2700730,CST
G2700750,CST
G2700770,CST
G2700790,CST
G2700810,CST
G2700830,CST
G2700850,CST
G2700870,CST
G2700890,CST
G2700910,CST
G2700930,CST
G2700950,CST
G2700970,CST
G2700990,CST
G2701010,CST
G2701030,CST
G2701050,CST
G2701070,CST
G2701090,CST
G2701110,CST
G2701130,CST
G2701150,CST
G2701170,CST
G2701190,CST
G2701210,CST
G2701230,CST
G2701250,CST
G2701270,CST
G2701290,CST
G2701310,CST
G2701330,CST
G2701350,CST
G2701370,CST
G2701390,CST
G2701410,CST
G2701430,CST
G2701450,CST
G2701470,CST
G2701490,CST
G2701510,CST
G2701530,CST
G2701550,CST
G2701570,CST
G2701590,CST
G2701610,CST
G2701630,CST
G2701650,CST
G2701670,CST
G2701690,CST
G2701710,CST
G2701730,CST
G2800010,CST
G2800030,CST
G2800050,CST
G2800070,CST
G2800090,CST
G2800110,CST
G2800130,CST
G2800150,CST
G2800170,CST
G2800190,CST
G2800210,CST
G2800230,CST
G2800250,CST
G2800270,CST
G2800290,CST
G2800310,CST
G2800330,CST
G2800350,CST
G2800370,CST
G2800390,CST
G2800410,CST
G2800430,CST
G2800450,CST
G2800470,CST
G2800490,CST
G2800510,CST
G2800530,CST
G2800550,CST
G2800570,CST
G2800590,CST
G2800610,CST
G2800630,CST
G2800650,CST
G2800670,CST
G2800690,CST
G2800710,CST
G2800730,CST
G2800750,CST
G2800770,CST
G2800790,CST
G2800810,CST
G2800830,CST
G2800850,CST
G2800870,CST
G2800890,CST
G2800910,CST
G2800930,CST
G2800950,CST
G2800970,CST
G2800990,CST
G2801010,CST
G2801030,CST
G2801050,CST
G2801070,CST
G2801090,CST
G2801110,CST
G2801130,CST
G2801150,CST
G2801170,CST
G2801190,CST
G2801210,CST
G2801230,CST
G2801250,CST
G2801270,CST
G2801290,CST
G2801310,CST
G2801330,CST
G2801350,CST
G2801370,CST
G2801390,CST
G2801410,CST
G2801430,CST
G2801450,CST
G2801470,CST
G2801490,CST
G2801510,CST
G2801530,CST
G2801550,CST
G2801570,CST
G2801590,CST
G2801610,CST
G2801630,CST
G2900010,CST
G2900030,CST
G2900050,CST
G2900070,CST
G2900090,CST
G2900110,CST
G2900130,CST
G2900150,CST
G2900170,CST
G2900190,CST
G2900210,CST
G2900230,CST
G2900250,CST
G2900270,CST
G2900290,CST
G2900310,CST
G2900330,CST
G2900350,CST
G2900370,CST
G2900390,CST
G2900410,CST
G2900430,CST
G2900450,CST
G2900470,CST
G2900490,CST
G2900510,CST
G2900530,CST
G2900550,CST
G2900570,CST
G2900590,CST
G2900610,CST
G2900630,CST
G2900650,CST
G2900670,CST
G2900690,CST
G2900710,CST
G2900730,CST
G2900750,CST
G2900770,CST
G2900790,CST
G2900810,CST
G2900830,CST
G2900850,CST
G2900870,CST
G2900890,CST
G2900910,CST
G2900930,CST
G2900950,CST
G2900970,CST
G2900990,CST
G2901010,CST
G2901030,CST
G2901050,CST
G2901070,CST
G2901090,CST
G2901110,CST
G2901130,CST
G2901150,CST
G2901170,CST
G2901190,CST
G2901210,CST
G2901230,CST
G2901250,CST
G2901270,CST
G2901290,CST
G2901310,CST
G2901330,CST
G2901350,CST
G2901370,CST
G2901390,CST
G2901410,CST
G2901430,CST
G2901450,CST
G2901470,CST
G2901490,CST
G2901510,CST
G2901530,CST
G2901550,CST
G2901570,CST
G2901590,CST
G2901610,CST
G2901630,CST
G2901650,CST
G2901670,CST
G2901690,CST
G2901710,CST
G2901730,CST
G2901750,CST
G2901770,CST
G2901790,CST
G2901810,CST
G2901830,CST
G2901850,CST
G2901860,CST
G2901870,CST
G2901890,CST
G2901950,CST
G2901970,CST
G2901990,CST
G2902010,CST
G2902030,CST
G2902050,CST
G2902070,CST
G2902090,CST
G2902110,CST
G2902130,CST
G2902150,CST
G2902170,CST
G2902190,CST
G2902210,CST
G2902230,CST
G2902250,CST
G2902270,CST
G2902290,CST
G2905100,CST
G3000010,MST
G3000030,MST
G3000050,MST
G3000070,MST
G3000090,MST
G3000110,MST
G3000130,MST
G3000150,MST
G3000170,MST
G3000190,MST
G3000210,MST
G3000230,MST
G3000250,MST
G3000270,MST
G3000290,MST
G3000310,MST
G3000330,MST
G3000350,MST
G3000370,MST
G3000390,MST
G3000410,MST
G3000430,MST
G3000450,MST
G3000470,MST
G3000490,MST
G3000510,MST
G3000530,MST
G3000550,MST
G3000570,MST
G3000590,MST
G3000610,MST
G3000630,MST
G3000650,MST
G3000670,MST
G3000690,MST
G3000710,MST
G3000730,MST
G3000750,MST
G3000770,MST
G3000790,MST
G3000810,MST
G3000830,MST
G3000850,MST
G3000870,MST
G3000890,MST
G3000910,MST
G3000930,MST
G3000950,MST
G3000970,MST
G3000990,MST
G3001010,MST
G3001030,MST
G3001050,MST
G3001070,MST
G3001090,MST
G3001110,MST
G3100010,CST
G3100030,CST
G3100050,MST
G3100070,MST
G3100090,CST
G3100110,CST
G3100130,MST
G3100150,CST
G3100170,CST
G3100190,CST
G3100210,CST
G3100230,CST
G3100250,CST
G3100270,CST
G3100290,MST
G3100310,CST
G3100330,MST
G3100350,CST
G3100370,CST
G3100390,CST
G3100410,CST
G3100430,CST
G3100450,MST
G3100470,CST
G3100490,MST
G3100510,CST
G3100530,CST
G3100550,CST
G3100570,MST
G3100590,CST
G3100610,CST
G3100630,CST
G3100650,CST
G3100670,CST
G3100690,MST
G3100710,CST
G3100730,CST
G3100750,MST
G3100770,CST
G3100790,CST
G3100810,CST
G3100830,CST
G3100850,CST
G3100870,CST
G3100890,CST
G3100910,MST
G3100930,CST
G3100950,CST
G3100970,CST
G3100990,CST
G3101010,MST
G3101030,CST
G3101050,MST
G3101070,CST
G3101090,CST
G3101110,CST
G3101130,CST
G3101150,CST
G3101170,CST
G3101190,CST
G3101210,CST
G3101230,MST
G3101250,CST
G3101270,CST
G3101290,CST
G3101310,CST
G3101330,CST
G3101350,MST
G3101370,CST
G3101390,CST
G3101410,CST
G3101430,CST
G3101450,CST
G3101470,CST
G3101490,CST
G3101510,CST
G3101530,CST
G3101550,CST
G3101570,MST
G3101590,CST
G3101610,MST
G3101630,CST
G3101650,MST
G3101670,CST
G3101690,CST
G3101710,CST
G3101730,CST
G3101750,CST
G3101770,CST
G3101790,CST
G3101810,CST
G3101830,CST
G3101850,CST
G3200010,PST
G3200030,PST
G3200050,PST
G3200070,PST
G3200090,PST
G3200110,PST
G3200130,PST
G3200150,PST
G3200170,PST
G3200190,PST
G3200210,PST
G3200230,PST
G3200270,PST
G3200290,PST
G3200310,PST
G3200330,PST
G3205100,PST
G3300010,EST
G3300030,EST
G3300050,EST
G3300070,EST
G3300090,EST
G3300110,EST
G3300130,EST
